x,y,chromosome
18487602,0.4961,22
18487802,0.3974,22
18488002,0.3935,22
18488202,0.6586,22
18488402,0.435,22
18488602,0.4309,22
18488802,0.2549,22
18489002,0.2869,22
18489202,0.3791,22
18489402,0.6785,22
18489602,0.5428,22
18489802,0.6334,22
18490002,0.2103,22
18490202,0.6683,22
18490602,0.651,22
18490802,0.3431,22
18491002,0.7017,22
18491202,0.5824,22
18491402,0.8061,22
18491602,0.5871,22
18491802,0.6818,22
18492002,0.3014,22
18492202,0.2699,22
18492402,0.6586,22
18492602,0.1523,22
18492802,0.5418,22
18493402,0.6011,22
18493602,0.435,22
18493802,0.2489,22
18494002,0.561,22
18494202,0.761,22
18494402,0.7514,22
18494602,0.4609,22
18494802,0.6322,22
18495002,0.3738,22
18495202,0.5331,22
18495402,0.1778,22
18495602,0.2444,22
18495802,0.6859,22
18496002,0.7688,22
18496202,0.6931,22
18496402,0.4913,22
18496602,0.615,22
18496802,0.4292,22
18497002,0.6234,22
18497202,0.759,22
18497402,0.6566,22
18497602,0.612,22
18497802,0.5793,22
18498002,0.7857,22
18498202,0.6158,22
18498602,0.5129,22
18498802,0.5707,22
18499002,0.8746,22
18499202,0.3775,22
18499402,0.2831,22
18499602,0.5101,22
18499802,0.4692,22
18500002,0.3785,22
18500202,0.5524,22
18500402,0.6067,22
18500602,0.522,22
18500802,0.6619,22
18501002,0.615,22
18501202,0.6821,22
18501402,0.5037,22
18501602,0.455,22
18502002,0.3443,22
18502202,0.3508,22
18502402,0.7202,22
18502802,0.6278,22
18503002,0.5632,22
18503202,0.5537,22
18503402,0.5083,22
18503602,0.3416,22
18503802,0.5269,22
18504002,0.2076,22
18504202,0.738,22
18504402,0.2565,22
18504602,0.8489,22
18504802,0.6619,22
18505002,0.4455,22
18505202,0.4943,22
18505402,0.4341,22
18505602,0.406,22
18505802,0.5269,22
18506002,0.3148,22
18506202,0.64,22
18506402,0.5055,22
18506602,0.5416,22
18506802,0.3627,22
18507002,0.3707,22
18507402,0.5682,22
18507602,0.6866,22
18507802,0.7966,22
18508202,0.2352,22
18508402,0.2169,22
18508602,0.4062,22
18508802,0.2524,22
18509002,0.5842,22
18509202,0.2723,22
18509402,0.2817,22
18509602,0.7048,22
18509802,0.3744,22
18510002,0.4531,22
18510202,0.7884,22
18510602,0.7656,22
18510802,0.1529,22
18511002,0.7191,22
18511202,0.4698,22
18511402,0.5676,22
18511602,0.2682,22
18511802,0.2683,22
18512002,0.5583,22
18512202,0.6932,22
18512402,0.7084,22
18512602,0.5226,22
18512802,0.469,22
18513002,0.5546,22
18513202,0.3161,22
18513402,0.6732,22
18513602,0.589,22
18513802,0.4829,22
18514202,0.628,22
18514402,0.6581,22
18514602,0.547,22
18514802,0.3584,22
18515002,0.5951,22
18515202,0.4529,22
18515402,0.1592,22
18515602,0.6398,22
18515802,0.5294,22
18516002,0.5702,22
18516202,0.6916,22
18516402,0.4347,22
18516602,0.8722,22
18516802,0.5985,22
18517002,0.5984,22
18517202,0.4764,22
18517402,0.2398,22
18517602,0.6391,22
18517802,0.5874,22
18518002,0.6508,22
18518202,0.3131,22
18518402,0.6035,22
18518602,0.5035,22
18518802,0.5377,22
18519002,0.3558,22
18519202,0.572,22
18519402,0.5148,22
18519602,0.401,22
18519802,0.6774,22
18520002,0.1947,22
18520202,0.7585,22
18520402,0.3613,22
18520602,0.378,22
18520802,0.529,22
18521002,0.2598,22
18521202,0.4068,22
18521402,0.623,22
18521802,0.5368,22
18522002,0.3898,22
18522202,0.4255,22
18522402,0.6316,22
18522602,0.5598,22
18522802,0.6317,22
18523002,0.4626,22
18523202,0.5853,22
18523402,0.4703,22
18523602,0.5885,22
18523802,0.4603,22
18524002,0.2829,22
18524402,0.7123,22
18524602,0.2424,22
18524802,0.6069,22
18525002,0.4496,22
18525202,0.3723,22
18525402,0.7117,22
18525602,0.6617,22
18525802,0.4722,22
18526002,0.5399,22
18526202,0.8814,22
18526402,0.5548,22
18526602,0.4062,22
18526802,0.4422,22
18527002,0.7248,22
18527202,0.6848,22
18527402,0.369,22
18527602,0.3972,22
18527802,0.691,22
18528002,0.4292,22
18528202,0.5711,22
18528402,0.2954,22
18528602,0.2221,22
18528802,0.3882,22
18529002,0.6314,22
18529202,0.2293,22
18529402,0.5824,22
18529602,0.6986,22
18529802,0.2524,22
18530002,0.2827,22
18530202,0.4589,22
18530402,0.6481,22
18530602,0.4044,22
18530802,0.5433,22
18531002,0.7472,22
18531202,0.6337,22
18531602,0.2643,22
18531802,0.3436,22
18532002,0.5004,22
18532202,0.6826,22
18532402,0.4176,22
18532602,0.4659,22
18532802,0.2241,22
18533002,0.3937,22
18533202,0.5424,22
18533402,0.4271,22
18533602,0.5012,22
18533802,0.5018,22
18534002,0.5154,22
18534202,0.7312,22
18534402,0.8499,22
18534602,0.6669,22
18534802,0.4518,22
18535002,0.7177,22
18535202,0.6312,22
18535402,0.3484,22
18535602,0.3288,22
18535802,0.461,22
18536002,0.3802,22
18536202,0.7754,22
18536402,0.5409,22
18536602,0.2723,22
18536802,0.752,22
18537002,0.5645,22
18537202,0.3735,22
18537402,0.3547,22
18537602,0.398,22
18537802,0.8548,22
18538002,0.6575,22
18538202,0.5717,22
18538402,0.2201,22
18538602,0.4248,22
18538802,0.6567,22
18539002,0.2608,22
18539202,0.4129,22
18539402,0.532,22
18539602,0.7183,22
18539802,0.8925,22
18540002,0.2813,22
18540202,0.711,22
18540402,0.8024,22
18540602,0.2904,22
18540802,0.8223,22
18541002,0.5174,22
18541202,0.7834,22
18541402,0.453,22
18541602,0.2292,22
18541802,0.3733,22
18542002,0.4191,22
18542202,0.5324,22
18542602,0.4915,22
18542802,0.9014,22
18543002,0.7706,22
18543202,0.5229,22
18543402,0.8882,22
18543602,0.381,22
18543802,0.6721,22
18544002,0.6639,22
18544202,0.2925,22
18544402,0.4536,22
18544602,0.5859,22
18544802,0.4267,22
18545002,0.3815,22
18545202,0.3491,22
18545402,0.5444,22
18545602,0.3464,22
18545802,0.4747,22
18546002,0.4487,22
18546202,0.4229,22
18546402,0.6282,22
18546602,0.7063,22
18546802,0.3055,22
18547002,0.4385,22
18547202,0.441,22
18547402,0.2727,22
18547602,0.6473,22
18547802,0.5675,22
18548002,0.4863,22
18548202,0.8043,22
18548402,0.4208,22
18548602,0.6368,22
18548802,0.5833,22
18549002,0.8202,22
18549202,0.5012,22
18549402,0.4173,22
18549602,0.4614,22
18549802,0.4924,22
18550002,0.218,22
18550202,0.5163,22
18550402,0.3714,22
18550602,0.3971,22
18550802,0.889,22
18551002,0.4706,22
18551202,0.5115,22
18551402,0.5129,22
18551602,0.4751,22
18551802,0.2932,22
18552002,0.7351,22
18552202,0.3456,22
18552602,0.3556,22
18552802,0.5036,22
18553002,0.5498,22
18553202,0.1138,22
18553402,0.7451,22
18553802,0.5974,22
18554002,0.2298,22
18554202,0.5549,22
18554402,0.8987,22
18554602,0.3241,22
18555002,0.6772,22
18555402,0.7621,22
18555602,0.3107,22
18555802,0.4504,22
18556002,0.5686,22
18556202,0.3052,22
18556402,0.4688,22
18556602,0.442,22
18556802,0.725,22
18557002,0.4317,22
18557202,0.1194,22
18557402,0.5635,22
18557602,0.4989,22
18557802,0.3772,22
18558002,0.7234,22
18558202,0.4885,22
18558402,0.6491,22
18558602,0.5195,22
18558802,0.4194,22
18559002,0.7468,22
18559202,0.2633,22
18559402,0.5816,22
18559602,0.6298,22
18559802,0.7649,22
18560002,0.5367,22
18560202,0.3474,22
18560402,0.5028,22
18560802,0.4405,22
18561002,0.6657,22
18561202,0.3646,22
18561402,0.6512,22
18561602,0.7718,22
18561802,0.6079,22
18562002,0.4119,22
18562202,0.3724,22
18562402,0.3035,22
18562602,0.2706,22
18562802,0.1822,22
18563002,0.5534,22
18563202,0.8444,22
18563402,0.6731,22
18563602,0.4091,22
18563802,0.8428,22
18564002,0.306,22
18564202,0.4584,22
18564402,0.4125,22
18564602,0.6618,22
18564802,0.6374,22
18565002,0.4528,22
18565202,0.7021,22
18565402,0.4009,22
18565602,0.5413,22
18565802,0.5362,22
18566002,0.7547,22
18566202,0.2382,22
18566402,0.5428,22
18566602,0.3409,22
18566802,0.3977,22
18567002,0.5665,22
18567202,0.3845,22
18567402,0.4844,22
18567602,0.7393,22
18567802,0.6829,22
18568002,0.5295,22
18568202,0.3945,22
18568402,0.4688,22
18568602,0.4465,22
18568802,0.3666,22
18569002,0.6769,22
18569202,0.7043,22
18569402,0.5077,22
18569602,0.1928,22
18569802,0.3992,22
18570002,0.415,22
18570202,0.256,22
18570402,0.8036,22
18570602,0.7458,22
18570802,0.341,22
18571002,0.5301,22
18571202,0.6399,22
18571402,0.4145,22
18571602,0.3112,22
18571802,0.6402,22
18572002,0.5011,22
18572202,0.7032,22
18572402,0.6583,22
18572602,0.5346,22
18572802,0.3027,22
18573002,0.3044,22
18573402,0.7225,22
18573602,0.3937,22
18573802,0.3833,22
18574002,0.6159,22
18574202,0.6766,22
18574402,0.4899,22
18574602,0.7466,22
18574802,0.2612,22
18575002,0.506,22
18575202,0.4519,22
18575402,0.5114,22
18575602,0.3722,22
18575802,0.5653,22
18576002,0.3891,22
18576202,0.721,22
18576402,0.5271,22
18576602,0.3807,22
18576802,0.2518,22
18577002,0.7832,22
18577202,0.5922,22
18577402,0.4387,22
18577602,0.513,22
18577802,0.3854,22
18578002,0.4399,22
18578202,0.6584,22
18578402,0.489,22
18578602,0.4816,22
18578802,0.4084,22
18579002,0.7143,22
18579202,0.4277,22
18579402,0.5269,22
18579602,0.449,22
18579802,0.4027,22
18580002,0.6108,22
18580202,0.4189,22
18580402,0.5724,22
18580602,0.461,22
18580802,0.6002,22
18581002,0.4547,22
18581202,0.203,22
18581402,0.2554,22
18581602,0.4123,22
18581802,0.2939,22
18582002,0.241,22
18582202,0.4597,22
18582402,0.7139,22
18582602,0.6473,22
18582802,0.6564,22
18583002,0.5415,22
18583202,0.7523,22
18583402,0.8123,22
18583602,0.4465,22
18583802,0.5228,22
18584002,0.501,22
18584202,0.5918,22
18584602,0.8224,22
18584802,0.3537,22
18585002,0.5606,22
18585202,0.3535,22
18585402,0.7106,22
18585602,0.8782,22
18585802,0.6955,22
18586002,0.2891,22
18586202,0.4138,22
18586402,0.537,22
18586602,0.2877,22
18586802,0.377,22
18587002,0.4277,22
18587202,0.8212,22
18587402,0.5048,22
18587602,0.7482,22
18587802,0.6778,22
18588002,0.3716,22
18588202,0.3694,22
18588402,0.2949,22
18588602,0.2276,22
18588802,0.4946,22
18589002,0.2727,22
18589202,0.4011,22
18589402,0.7332,22
18589602,0.6046,22
18590002,0.4397,22
18590202,0.4386,22
18590402,0.3381,22
18590602,0.2329,22
18590802,0.3624,22
18591002,0.6664,22
18591202,0.3864,22
18591402,0.369,22
18591602,0.326,22
18591802,0.3016,22
18592002,0.5622,22
18592202,0.3107,22
18592402,0.785,22
18592602,0.6358,22
18592802,0.3317,22
18593002,0.5681,22
18593202,0.1226,22
18593402,0.3872,22
18593602,0.4597,22
18593802,0.5228,22
18594002,0.4818,22
18594202,0.2647,22
18594602,0.451,22
18595002,0.5323,22
18595202,0.4189,22
18595402,0.7196,22
18595602,0.4819,22
18595802,0.6615,22
18596002,0.6715,22
18596202,0.3407,22
18596402,0.6813,22
18596602,0.7351,22
18596802,0.4571,22
18597002,0.6436,22
18597202,0.2277,22
18597402,0.5263,22
18597602,0.181,22
18597802,0.5733,22
18598002,0.7426,22
18598202,0.5171,22
18598402,0.4111,22
18598802,0.6129,22
18599002,0.3713,22
18599202,0.2881,22
18599402,0.4881,22
18599602,0.3125,22
18599802,0.4301,22
18600002,0.3932,22
18600202,0.5716,22
18600402,0.5435,22
18600602,0.2389,22
18600802,0.7443,22
18601002,0.2892,22
18601202,0.397,22
18601402,0.6791,22
18601602,0.4389,22
18601802,0.1205,22
18602002,0.486,22
18602202,0.5465,22
18602402,0.1679,22
18602602,0.4481,22
18602802,0.7319,22
18603002,0.6695,22
18603202,0.653,22
18603402,0.4469,22
18603602,0.9032,22
18603802,0.6774,22
18604002,0.3177,22
18604202,0.3101,22
18604402,0.3462,22
18604602,0.8511,22
18604802,0.6862,22
18605002,0.7128,22
18605202,0.7456,22
18605402,0.6403,22
18605602,0.6264,22
18605802,0.4249,22
18606002,0.6027,22
18606202,0.4328,22
18606402,0.8174,22
18606602,0.4942,22
18606802,0.603,22
18607002,0.453,22
18607202,0.4125,22
18607402,0.1361,22
18607602,0.6689,22
18607802,0.7792,22
18608002,0.4923,22
18608202,0.8215,22
18608402,0.4455,22
18608602,0.6976,22
18608802,0.7536,22
18609002,0.2713,22
18609202,0.3971,22
18609402,0.7581,22
18609602,0.4703,22
18609802,0.8487,22
18610002,0.5975,22
18610202,0.6265,22
18610402,0.4644,22
18610602,0.36,22
18610802,0.6058,22
18611002,0.742,22
18611202,0.4776,22
18611402,0.5496,22
18611602,0.3968,22
18611802,0.3721,22
18612202,0.483,22
18612402,0.6049,22
18612602,0.621,22
18613002,0.5557,22
18613202,0.7549,22
18613402,0.5453,22
18613602,0.6337,22
18613802,0.5079,22
18614002,0.5527,22
18614202,0.2202,22
18614402,0.2188,22
18614602,0.753,22
18614802,0.7228,22
18615002,0.3687,22
18615202,0.9014,22
18615402,0.5188,22
18615602,0.6696,22
18615802,0.5848,22
18616002,0.7238,22
18616202,0.5874,22
18616402,0.5752,22
18616602,0.5916,22
18616802,0.6463,22
18617002,0.463,22
18617202,0.5376,22
18617402,0.6107,22
18617602,0.5524,22
18617802,0.6033,22
18618002,0.6164,22
18618202,0.633,22
18618402,0.8043,22
18618802,0.7004,22
18619002,0.2869,22
18619202,0.5347,22
18619402,0.5422,22
18619602,0.3335,22
18619802,0.6232,22
18620002,0.7347,22
18620202,0.4983,22
18620402,0.4453,22
18620602,0.8462,22
18620802,0.6804,22
18621002,0.8225,22
18621202,0.2336,22
18621402,0.3974,22
18621602,0.4678,22
18621802,0.5193,22
18622002,0.3911,22
18622202,0.3128,22
18622402,0.2177,22
18622602,0.5754,22
18622802,0.8485,22
18623002,0.6226,22
18623202,0.6525,22
18623402,0.836,22
18623602,0.4309,22
18623802,0.4923,22
18624002,0.6185,22
18624202,0.5062,22
18624402,0.5002,22
18624602,0.3678,22
18624802,0.357,22
18625002,0.4867,22
18625202,0.5802,22
18625402,0.1854,22
18625602,0.2123,22
18625802,0.5642,22
18626002,0.6791,22
18626202,0.5641,22
18626402,0.361,22
18626602,0.3128,22
18626802,0.1915,22
18627002,0.6001,22
18627202,0.6663,22
18627602,0.7789,22
18627802,0.4367,22
18628002,0.2484,22
18628202,0.7471,22
18628402,0.6236,22
18628602,0.6996,22
18628802,0.6365,22
18629002,0.3648,22
18629202,0.7034,22
18629402,0.3922,22
18629602,0.6091,22
18629802,0.8304,22
18630002,0.3738,22
18630202,0.8803,22
18630402,0.6673,22
18630602,0.2485,22
18630802,0.6114,22
18631002,0.7017,22
18631202,0.7037,22
18631402,0.2463,22
18631602,0.3867,22
18631802,0.3708,22
18632002,0.7277,22
18632202,0.3613,22
18632402,0.3793,22
18632602,0.5517,22
18632802,0.4189,22
18633002,0.7114,22
18633202,0.6066,22
18633402,0.3686,22
18633602,0.6247,22
18633802,0.1315,22
18634002,0.546,22
18634202,0.452,22
18634402,0.5606,22
18634602,0.3141,22
18634802,0.779,22
18635002,0.6267,22
18635202,0.5292,22
18635402,0.4208,22
18635602,0.2924,22
18635802,0.5804,22
18636002,0.2336,22
18636202,0.4567,22
18636402,0.2424,22
18636602,0.2744,22
18636802,0.5883,22
18637002,0.4675,22
18637202,0.7966,22
18637402,0.1868,22
18637602,0.6753,22
18637802,0.5805,22
18638002,0.4642,22
18638202,0.6329,22
18638402,0.3572,22
18638802,0.5266,22
18639002,0.4228,22
18639202,0.5018,22
18639402,0.527,22
18639602,0.3982,22
18639802,0.3871,22
18640002,0.5668,22
18640202,0.5262,22
18640402,0.7277,22
18640602,0.4601,22
18640802,0.8976,22
18641002,0.3727,22
18641202,0.7672,22
18641402,0.363,22
18641602,0.4084,22
18641802,0.5635,22
18642002,0.4971,22
18642202,0.4476,22
18642402,0.637,22
18642602,0.2714,22
18642802,0.6144,22
18643002,0.4607,22
18643202,0.6309,22
18643402,0.4767,22
18643602,0.7479,22
18643802,0.8198,22
18644002,0.5442,22
18644602,0.4591,22
18644802,0.3041,22
18645002,0.2042,22
18645202,0.6976,22
18645402,0.1994,22
18645602,0.7749,22
18645802,0.541,22
18646002,0.5226,22
18646402,0.7798,22
18646602,0.7802,22
18646802,0.3713,22
18647002,0.3144,22
18647202,0.5807,22
18647602,0.5874,22
18647802,0.4232,22
18648002,0.5267,22
18648402,0.2929,22
18648602,0.7532,22
18648802,0.7047,22
18649002,0.2399,22
18649202,0.1738,22
18649402,0.4513,22
18649602,0.5766,22
18649802,0.4158,22
18650002,0.7649,22
18650202,0.508,22
18650402,0.7341,22
18650802,0.4523,22
18651002,0.6346,22
18651202,0.4119,22
18651402,0.2439,22
18651602,0.6056,22
18651802,0.1125,22
18652002,0.3199,22
18652202,0.5171,22
18652402,0.4424,22
18652602,0.4687,22
18652802,0.3075,22
18653002,0.7709,22
18653202,0.7084,22
18653402,0.3227,22
18653602,0.8042,22
18654202,0.7063,22
18654402,0.6581,22
18654602,0.3309,22
18654802,0.3533,22
18655002,0.7738,22
18655202,0.3152,22
18655402,0.6163,22
18655602,0.7692,22
18655802,0.708,22
18656002,0.5656,22
18656202,0.4479,22
18656402,0.5869,22
18656602,0.3914,22
18656802,0.2631,22
18657002,0.378,22
18657202,0.3722,22
18657402,0.4555,22
18657602,0.5848,22
18657802,0.5298,22
18658202,0.7255,22
18658402,0.7757,22
18658602,0.2762,22
18658802,0.7124,22
18659002,0.2563,22
18659202,0.7834,22
18659802,0.5868,22
18660402,0.5577,22
18660602,0.5568,22
18660802,0.523,22
18661002,0.8281,22
18661202,0.3267,22
18661802,0.6861,22
18662002,0.7046,22
18662202,0.549,22
18662802,0.2359,22
18663202,0.2122,22
18665602,0.5693,22
18667402,0.4607,22
18667602,0.8225,22
18667802,0.4785,22
18668002,0.5567,22
18668202,0.8133,22
18668402,0.4583,22
18668602,0.6714,22
18668802,0.3384,22
18669002,0.4699,22
18669402,0.843,22
18669602,0.1397,22
18670002,0.6346,22
18670202,0.3359,22
18670802,0.8402,22
18671202,0.5554,22
18671602,0.745,22
18672002,0.1551,22
18672202,0.2675,22
18672402,0.5731,22
18672602,0.4186,22
18672802,0.4249,22
18673002,0.6757,22
18673202,0.5896,22
18673402,0.425,22
18673802,0.8057,22
18686202,0.2148,22
18700602,0.4802,22
18701802,0.4432,22
18702202,0.6162,22
18705602,0.2378,22
18706002,0.3776,22
18706202,0.1839,22
18706402,0.3912,22
18707402,0.6143,22
18707602,0.665,22
18707802,0.1257,22
18708002,0.9005,22
18708202,0.2503,22
18708602,0.4649,22
18709002,0.6473,22
18711002,0.1741,22
18711202,0.7715,22
18711402,0.5333,22
18711602,0.3781,22
18711802,0.5551,22
18712002,0.6099,22
18712202,0.366,22
18712402,0.2481,22
18712602,0.382,22
18712802,0.6067,22
18713002,0.4127,22
18713202,0.4211,22
18714402,0.7664,22
18714602,0.6947,22
18714802,0.7703,22
18715002,0.7712,22
18715202,0.393,22
18716002,0.4249,22
18716202,0.7682,22
18717402,0.8393,22
18717602,0.3811,22
18717802,0.1428,22
18718002,0.3616,22
18718202,0.4968,22
18721202,0.7986,22
18721602,0.5001,22
18721802,0.6945,22
18722002,0.8872,22
18722402,0.7682,22
18722802,0.3155,22
18723002,0.6166,22
18723202,0.2746,22
18723602,0.7153,22
18724602,0.6879,22
18725002,0.4191,22
18725602,0.7921,22
18725802,0.6975,22
18726002,0.639,22
18726202,0.9077,22
18726402,0.4339,22
18726602,0.8012,22
18726802,0.2352,22
18727002,0.7817,22
18727202,0.5528,22
18727402,0.4399,22
18727602,0.5416,22
18727802,0.7018,22
18728002,0.3796,22
18728202,0.5333,22
18728402,0.284,22
18728802,0.1257,22
18729402,0.7472,22
18729602,0.244,22
18729802,0.8323,22
18730002,0.4304,22
18730202,0.2322,22
18730802,0.7216,22
18731402,0.32,22
18732002,0.1841,22
18732202,0.4717,22
18732402,0.6377,22
18732602,0.46,22
18732802,0.1185,22
18733202,0.8527,22
18733402,0.1845,22
18735002,0.4998,22
18735402,0.5354,22
18735802,0.5627,22
18736202,0.776,22
18736802,0.8393,22
18737002,0.5835,22
18737202,0.8406,22
18737402,0.6851,22
18737602,0.8208,22
18737802,0.8354,22
18739002,0.1916,22
18739202,0.5528,22
18739602,0.826,22
18739802,0.7589,22
18740002,0.6117,22
18740202,0.4275,22
18740402,0.7464,22
18741602,0.746,22
18741802,0.3428,22
18742002,0.1405,22
18742402,0.1491,22
18742802,0.1823,22
18743202,0.1865,22
18743402,0.4571,22
18743602,0.3565,22
18744002,0.7165,22
18744602,0.3516,22
18744802,0.4128,22
18745002,0.7873,22
18745202,0.3021,22
18745402,0.4365,22
18745602,0.589,22
18745802,0.3144,22
18746002,0.7733,22
18746802,0.1924,22
18747202,0.8363,22
18747402,0.3859,22
18747602,0.3698,22
18747802,0.5716,22
18748002,0.4845,22
18748202,0.7277,22
18748402,0.7744,22
18748602,0.4359,22
18748802,0.6199,22
18749002,0.4367,22
18749202,0.7474,22
18749402,0.3812,22
18749602,0.306,22
18749802,0.862,22
18750002,0.4425,22
18750202,0.7457,22
18751002,0.1939,22
18751202,0.7867,22
18751402,0.2893,22
18751602,0.8379,22
18751802,0.76,22
18752002,0.1182,22
18752202,0.5293,22
18752402,0.425,22
18752602,0.7615,22
18753002,0.5222,22
18753202,0.5932,22
18753802,0.8442,22
18754002,0.1911,22
18756202,0.2968,22
18759602,0.1528,22
18760002,0.3291,22
18761402,0.5758,22
18762602,0.5024,22
18762802,0.6562,22
18763002,0.2535,22
18763202,0.3116,22
18763402,0.6208,22
18763602,0.8492,22
18763802,0.6956,22
18764002,0.8956,22
18764202,0.6912,22
18764402,0.7198,22
18764602,0.4679,22
18764802,0.5226,22
18765402,0.2084,22
18765602,0.7246,22
18765802,0.6255,22
18766002,0.4487,22
18766402,0.4751,22
18766802,0.2309,22
18767202,0.8512,22
18767402,0.8149,22
18768002,0.7124,22
18769002,0.7511,22
18769202,0.7099,22
18769402,0.6131,22
18769602,0.6277,22
18769802,0.4951,22
18770002,0.4034,22
18770202,0.5445,22
18770402,0.4701,22
18770602,0.7306,22
18770802,0.1143,22
18771002,0.3998,22
18771202,0.4723,22
18771402,0.1597,22
18771802,0.326,22
18772202,0.6561,22
18772402,0.1915,22
18772602,0.7072,22
18772802,0.1772,22
18773402,0.2119,22
18773602,0.5668,22
18774002,0.4996,22
18774202,0.7579,22
18774402,0.6625,22
18774602,0.6774,22
18774802,0.2662,22
18775002,0.8846,22
18775202,0.2045,22
18775602,0.5515,22
18775802,0.8823,22
18776002,0.2964,22
18776202,0.2705,22
18776402,0.4312,22
18776602,0.5813,22
18776802,0.2683,22
18777202,0.1531,22
18777402,0.4,22
18777602,0.8261,22
18777802,0.3882,22
18778002,0.3206,22
18778202,0.4124,22
18778402,0.6957,22
18778602,0.4063,22
18778802,0.3533,22
18779002,0.1533,22
18779202,0.6336,22
18779402,0.6903,22
18779802,0.4599,22
18780002,0.6073,22
18780202,0.4402,22
18780402,0.636,22
18780602,0.8924,22
18780802,0.7552,22
18781002,0.502,22
18781202,0.7823,22
18781402,0.3667,22
18782802,0.7603,22
18783002,0.8315,22
18783202,0.4355,22
18783402,0.8626,22
18784002,0.7105,22
18784402,0.2008,22
18784602,0.5488,22
18784802,0.2543,22
18785402,0.6519,22
18785602,0.7815,22
18785802,0.3352,22
18786402,0.5545,22
18786602,0.4657,22
18786802,0.5818,22
18787002,0.3319,22
18787202,0.4808,22
18787402,0.5307,22
18787802,0.627,22
18788002,0.1164,22
18788202,0.6216,22
18788602,0.688,22
18789002,0.2852,22
18789402,0.583,22
18789602,0.6813,22
18789802,0.61,22
18790002,0.6013,22
18790202,0.3449,22
18790402,0.6518,22
18790602,0.3427,22
18791002,0.6741,22
18791202,0.4904,22
18791402,0.5417,22
18791802,0.4958,22
18792002,0.8264,22
18792202,0.6235,22
18792602,0.2702,22
18793202,0.4886,22
18793402,0.2702,22
18793802,0.5996,22
18794202,0.3833,22
18794402,0.8346,22
18794602,0.3508,22
18795202,0.4635,22
18795802,0.2394,22
18797202,0.1995,22
18797402,0.7839,22
18798602,0.4602,22
18798802,0.3365,22
18799002,0.7436,22
18799202,0.3349,22
18799402,0.3424,22
18799602,0.5033,22
18800002,0.5297,22
18801202,0.6784,22
18801402,0.3573,22
18801602,0.4582,22
18801802,0.3266,22
18802002,0.5763,22
18802202,0.7786,22
18802402,0.473,22
18802602,0.3765,22
18802802,0.5807,22
18803002,0.4379,22
18803202,0.6264,22
18803602,0.6645,22
18804002,0.4452,22
18804402,0.838,22
18804602,0.3675,22
18804802,0.6066,22
18805002,0.3973,22
18805202,0.4522,22
18805402,0.6234,22
18805602,0.5286,22
18805802,0.8424,22
18806002,0.5892,22
18806202,0.4622,22
18806402,0.8502,22
18806602,0.2004,22
18807002,0.8858,22
18807202,0.5078,22
18807402,0.3408,22
18807602,0.5149,22
18807802,0.3248,22
18809002,0.4593,22
18809202,0.3675,22
18809402,0.5753,22
18809602,0.7067,22
18809802,0.4958,22
18810002,0.5645,22
18810402,0.8879,22
18810602,0.5997,22
18811802,0.559,22
18812002,0.6657,22
18812402,0.7075,22
18812602,0.7682,22
18813002,0.306,22
18813202,0.7129,22
18813402,0.445,22
18813602,0.7822,22
18813802,0.4346,22
18814002,0.48,22
18814202,0.6359,22
18815002,0.5375,22
18815202,0.6286,22
18815402,0.5877,22
18815602,0.5414,22
18815802,0.5863,22
18816002,0.2967,22
18818802,0.7658,22
18820802,0.4898,22
18821202,0.4149,22
18821402,0.437,22
18822002,0.2795,22
18822402,0.749,22
18822602,0.7669,22
18823002,0.2565,22
18823202,0.827,22
18823402,0.5758,22
18823602,0.3462,22
18824002,0.489,22
18824202,0.685,22
18824402,0.4311,22
18824602,0.3711,22
18824802,0.7024,22
18825002,0.3796,22
18825202,0.4511,22
18825402,0.2044,22
18825602,0.1298,22
18825802,0.4377,22
18826202,0.6625,22
18826402,0.6219,22
18826602,0.7648,22
18826802,0.2389,22
18827202,0.6713,22
18827402,0.7041,22
18827602,0.1999,22
18827802,0.3825,22
18828002,0.4407,22
18828202,0.3931,22
18828402,0.56,22
18828602,0.6055,22
18828802,0.4755,22
18829002,0.4423,22
18829202,0.1523,22
18829402,0.5002,22
18829802,0.8415,22
18830002,0.5336,22
18830202,0.6909,22
18830402,0.5558,22
18830602,0.8682,22
18830802,0.5396,22
18831202,0.1783,22
18831602,0.7143,22
18831802,0.6817,22
18832002,0.8703,22
18832402,0.702,22
18832802,0.4064,22
18833202,0.3529,22
18833602,0.6562,22
18834602,0.6563,22
18835002,0.714,22
18835202,0.6568,22
18835402,0.4032,22
18835602,0.9057,22
18836202,0.8437,22
18836402,0.3769,22
18836602,0.4073,22
18837002,0.1939,22
18837402,0.3285,22
18837602,0.865,22
18837802,0.3328,22
18838002,0.2662,22
18838602,0.6032,22
18838802,0.8683,22
18839002,0.4467,22
18839202,0.6082,22
18839402,0.5742,22
18839602,0.7961,22
18840402,0.2554,22
18840602,0.8133,22
18840802,0.3263,22
18841002,0.5996,22
18841202,0.5197,22
18841402,0.6464,22
18841602,0.7615,22
18841802,0.2291,22
18842002,0.5662,22
18842202,0.646,22
18842402,0.4013,22
18842602,0.7877,22
18842802,0.2502,22
18843002,0.2943,22
18843402,0.6996,22
18843602,0.5857,22
18844002,0.7587,22
18844202,0.3544,22
18844602,0.4075,22
18844802,0.7449,22
18845002,0.287,22
18845202,0.5225,22
18845402,0.6892,22
18845602,0.2028,22
