x,y,chromosome
22015002,0.4713,21
22015202,0.5684,21
22015402,0.588,21
22015602,0.4609,21
22015802,0.684,21
22016002,0.3871,21
22016202,0.5323,21
22016402,0.4743,21
22016602,0.3193,21
22016802,0.5169,21
22017002,0.4655,21
22017202,0.8311,21
22017402,0.4256,21
22017602,0.2768,21
22017802,0.5593,21
22018002,0.432,21
22018202,0.3416,21
22018402,0.2308,21
22018602,0.5145,21
22018802,0.734,21
22019002,0.3459,21
22019202,0.5913,21
22019402,0.3854,21
22019602,0.4725,21
22019802,0.6143,21
22020002,0.2729,21
22020202,0.4641,21
22020402,0.7294,21
22020602,0.7855,21
22020802,0.9145,21
22021002,0.5243,21
22021202,0.7506,21
22021402,0.953,21
22021602,0.5602,21
22021802,0.2921,21
22022002,0.5088,21
22022202,0.8227,21
22022402,0.6646,21
22022602,0.1327,21
22022802,0.6211,21
22023002,0.7705,21
22023202,0.1805,21
22023402,0.5544,21
22023602,0.2197,21
22023802,0.3667,21
22024002,0.3212,21
22024202,0.4575,21
22024402,0.6299,21
22024602,0.6195,21
22024802,0.3758,21
22025002,0.6308,21
22025202,0.285,21
22025402,0.4347,21
22025602,0.6399,21
22025802,0.346,21
22026002,0.133,21
22026202,0.4789,21
22026402,0.6338,21
22026602,0.3875,21
22026802,0.4497,21
22027002,0.4006,21
22027202,0.6856,21
22027402,0.6375,21
22027602,0.232,21
22027802,0.7753,21
22028002,0.6197,21
22028202,0.5378,21
22028402,0.3769,21
22028602,0.2643,21
22028802,0.4397,21
22029002,0.6531,21
22029202,0.4755,21
22029402,0.7409,21
22029602,0.4441,21
22029802,0.6093,21
22030002,0.6407,21
22030202,0.8401,21
22030402,0.6298,21
22030602,0.6375,21
22030802,0.3711,21
22031002,0.2743,21
22031202,0.4886,21
22031402,0.2646,21
22031602,0.3219,21
22031802,0.6847,21
22032002,0.3867,21
22032202,0.3372,21
22032402,0.8703,21
22032602,0.525,21
22032802,0.8799,21
22033002,0.9366,21
22033202,0.6176,21
22033402,0.218,21
22033602,0.5819,21
22033802,0.7357,21
22034002,0.3207,21
22034202,0.8898,21
22034402,0.4361,21
22034602,0.7024,21
22034802,0.3825,21
22035002,0.5125,21
22035202,0.3985,21
22035402,0.317,21
22035602,0.4449,21
22035802,0.5906,21
22036002,0.5011,21
22036202,0.4967,21
22036402,0.7377,21
22036602,0.4885,21
22036802,0.659,21
22037002,0.3267,21
22037202,0.6383,21
22037402,0.3416,21
22037602,0.71,21
22037802,0.5386,21
22038002,0.4121,21
22038202,0.6048,21
22038402,0.5602,21
22038602,0.5904,21
22038802,0.6131,21
22039002,0.2024,21
22039202,0.3846,21
22039402,0.55,21
22039602,0.3871,21
22039802,0.5619,21
22040002,0.7312,21
22040202,0.5386,21
22040402,0.69,21
22040602,0.8089,21
22040802,0.4278,21
22041002,0.6121,21
22041202,0.5323,21
22041402,0.8145,21
22041602,0.608,21
22041802,0.4515,21
22042002,0.5182,21
22042202,0.7656,21
22042402,0.4806,21
22042602,0.5211,21
22042802,0.3148,21
22043002,0.5689,21
22043202,0.6714,21
22043402,0.5159,21
22043602,0.379,21
22043802,0.6948,21
22044002,0.7153,21
22044202,0.3908,21
22044402,0.9335,21
22044602,0.5638,21
22044802,0.7316,21
22045002,0.8766,21
22045202,0.3434,21
22045402,0.4309,21
22045602,0.483,21
22045802,0.5764,21
22046002,0.4089,21
22046202,0.1207,21
22046402,0.4506,21
22046602,0.5398,21
22046802,0.5631,21
22047002,0.5088,21
22047202,0.4826,21
22047402,0.2851,21
22047602,0.3713,21
22047802,0.3631,21
22048002,0.4571,21
22048202,0.5387,21
22048402,0.7018,21
22048602,0.6299,21
22048802,0.318,21
22049002,0.361,21
22049202,0.3218,21
22049402,0.6308,21
22049602,0.7258,21
22049802,0.608,21
22050002,0.0726,21
22050202,0.6159,21
22050402,0.2423,21
22050602,0.5825,21
22050802,0.433,21
22051002,0.9261,21
22051202,0.5911,21
22051402,0.6728,21
22051602,0.3287,21
22051802,0.39,21
22052002,0.4581,21
22052202,0.2171,21
22052402,0.4288,21
22052602,0.3231,21
22052802,0.7935,21
22053002,0.7045,21
22053202,1.0614,21
22053402,0.4725,21
22053602,0.3713,21
22053802,0.6609,21
22054002,0.5208,21
22054202,0.4018,21
22054402,0.5172,21
22054602,0.47,21
22054802,0.5479,21
22055002,0.5401,21
22055202,0.7563,21
22055402,0.6733,21
22055602,0.5382,21
22055802,0.4026,21
22056002,0.9715,21
22056202,0.448,21
22056402,0.2146,21
22056602,0.7218,21
22056802,0.3542,21
22057002,0.5806,21
22057202,0.5906,21
22057402,0.4725,21
22057602,0.5103,21
22057802,0.3534,21
22058002,0.2694,21
22058202,0.3427,21
22058402,0.7122,21
22058602,0.7392,21
22058802,0.8857,21
22059002,0.3642,21
22059202,0.3286,21
22059402,0.5784,21
22059602,0.4961,21
22059802,0.1379,21
22060002,0.5737,21
22060202,0.2611,21
22060402,0.5238,21
22060602,0.5806,21
22060802,0.3063,21
22061002,0.4581,21
22061202,0.3449,21
22061402,0.468,21
22061602,0.2768,21
22061802,0.6338,21
22062002,0.6201,21
22062202,0.4022,21
22062402,0.2776,21
22062602,0.3373,21
22062802,0.6237,21
22063002,0.6073,21
22063202,0.6067,21
22063402,0.6426,21
22063602,0.7857,21
22063802,0.5438,21
22064002,0.7595,21
22064202,0.567,21
22064402,0.4338,21
22064602,0.4906,21
22064802,0.7382,21
22065002,0.2935,21
22065202,0.3723,21
22065402,0.6413,21
22065602,0.5705,21
22065802,0.5906,21
22066002,0.2813,21
22066202,0.3934,21
22066402,0.4389,21
22066602,0.2524,21
22066802,0.3253,21
22067002,0.2696,21
22067202,0.8734,21
22067402,0.8994,21
22067602,0.4074,21
22067802,0.628,21
22068002,0.2113,21
22068202,0.4055,21
22068402,0.5957,21
22068602,0.3831,21
22068802,0.4799,21
22069002,0.3688,21
22069202,0.3304,21
22069402,0.3752,21
22069602,0.4408,21
22069802,0.2698,21
22070002,0.6735,21
22070202,0.6267,21
22070402,0.571,21
22070602,0.5385,21
22070802,0.3339,21
22071002,0.4815,21
22071202,0.4926,21
22071402,0.6715,21
22071602,0.3764,21
22071802,0.457,21
22072002,0.7797,21
22072202,0.5772,21
22072402,0.5105,21
22072602,0.7313,21
22072802,0.4615,21
22073002,0.3911,21
22073202,0.675,21
22073402,0.8168,21
22073602,0.3581,21
22073802,0.1869,21
22074002,0.6864,21
22074202,0.4943,21
22074402,0.2019,21
22074602,0.4422,21
22074802,0.6183,21
22075002,0.5114,21
22075202,0.4608,21
22075402,0.4848,21
22075602,0.8338,21
22075802,0.2712,21
22076002,0.3842,21
22076202,0.4896,21
22076402,0.3896,21
22076602,0.5825,21
22076802,0.4139,21
22077002,0.3542,21
22077202,0.3662,21
22077402,0.1299,21
22077602,0.3159,21
22077802,0.9318,21
22078002,0.5148,21
22078202,0.7513,21
22078402,0.4903,21
22078602,0.4169,21
22078802,0.3966,21
22079002,0.5237,21
22079202,0.3985,21
22079402,0.3998,21
22079602,0.4288,21
22079802,0.732,21
22080002,0.2601,21
22080202,0.6107,21
22080402,0.5256,21
22080602,0.1261,21
22080802,0.1692,21
22081002,0.6513,21
22081202,0.376,21
22081402,0.6351,21
22081602,0.5454,21
22081802,0.4312,21
22082002,0.3381,21
22082202,0.3597,21
22082402,0.5347,21
22082602,0.6517,21
22082802,0.3796,21
22083002,0.4194,21
22083202,0.3672,21
22083402,0.5798,21
22083602,0.4147,21
22083802,0.6448,21
22084002,0.3475,21
22084202,0.4735,21
22084402,0.476,21
22084602,0.3717,21
22084802,0.3539,21
22085002,0.6339,21
22085202,0.2916,21
22085402,0.8196,21
22085602,0.3273,21
22085802,0.449,21
22086002,0.2444,21
22086202,0.5926,21
22086402,0.7416,21
22086602,0.2116,21
22086802,0.492,21
22087002,0.4158,21
22087202,0.8153,21
22087402,0.4012,21
22087602,0.499,21
22087802,0.3503,21
22088002,0.4125,21
22088202,0.712,21
22088402,0.1526,21
22088602,1.1605,21
22088802,0.9832,21
22089002,0.3711,21
22089202,0.4742,21
22089402,0.4467,21
22089602,0.6155,21
22089802,0.564,21
22090002,0.3175,21
22090202,0.2907,21
22090402,0.4393,21
22090602,0.4286,21
22090802,0.4792,21
22091002,0.6826,21
22091202,0.3651,21
22091402,0.1327,21
22091602,0.3575,21
22091802,0.4723,21
22092002,0.5509,21
22092202,0.1499,21
22092402,1.1803,21
22092602,0.4293,21
22092802,0.6599,21
22093002,0.8662,21
22093202,0.8722,21
22093402,0.5296,21
22093602,0.596,21
22093802,0.3777,21
22094002,0.375,21
22094202,0.6187,21
22094402,0.2501,21
22094602,0.7931,21
22094802,0.7052,21
22095002,0.6716,21
22095202,0.6462,21
22095402,0.8268,21
22095602,0.4813,21
22095802,0.2333,21
22096002,0.7666,21
22096202,0.3674,21
22096402,0.7106,21
22096602,0.8845,21
22096802,0.6426,21
22097002,0.9553,21
22097202,0.57,21
22097402,0.3255,21
22097602,0.7736,21
22097802,0.5982,21
22098002,0.5808,21
22098202,0.6243,21
22098402,0.764,21
22098602,0.6161,21
22098802,0.5302,21
22099002,0.6943,21
22099202,0.5574,21
22099402,0.4345,21
22099602,0.5236,21
22099802,0.5521,21
22100002,0.8571,21
22100202,0.276,21
22100402,0.3628,21
22100602,0.1195,21
22100802,0.5043,21
22101002,0.3439,21
22101202,0.3833,21
22101402,0.7658,21
22101602,0.681,21
22101802,0.5205,21
22102002,0.5992,21
22102202,0.5176,21
22102402,0.7903,21
22102602,0.5598,21
22102802,0.6789,21
22103002,0.5592,21
22103202,0.5415,21
22103402,0.3804,21
22103602,0.6741,21
22103802,0.5059,21
22104002,0.3215,21
22104202,0.6524,21
22104402,0.2989,21
22104602,0.6842,21
22104802,0.3894,21
22105002,0.459,21
22105202,0.7087,21
22105402,0.6236,21
22105602,0.7195,21
22105802,0.6668,21
22106002,0.3586,21
22106202,0.4277,21
22106402,0.4302,21
22106602,0.431,21
22106802,0.4223,21
22107002,0.4398,21
22107202,0.3134,21
22107402,0.7478,21
22107602,0.4991,21
22107802,0.5382,21
22108002,0.4813,21
22108202,0.5664,21
22108402,0.7442,21
22108602,0.7483,21
22108802,0.2053,21
22109002,0.5469,21
22109202,0.5967,21
22109402,0.2769,21
22109602,0.4833,21
22109802,0.493,21
22110002,0.7922,21
22110202,0.5547,21
22110402,0.7909,21
22110602,0.6125,21
22110802,0.4527,21
22111002,0.3173,21
22111202,0.8421,21
22111402,0.461,21
22111602,0.5814,21
22111802,0.7555,21
22112002,0.6173,21
22112202,0.6058,21
22112402,0.7009,21
22112602,0.6149,21
22112802,0.2975,21
22113002,0.6921,21
22113202,0.424,21
22113402,0.4972,21
22113602,0.4164,21
22113802,0.6528,21
22114002,0.8809,21
22114202,0.7029,21
22114402,0.3564,21
22114602,0.6339,21
22114802,0.4723,21
22115002,0.742,21
22115202,0.7527,21
22115402,0.5521,21
22115602,0.5464,21
22115802,0.2698,21
22116002,0.5202,21
22116202,0.2453,21
22116402,0.7282,21
22116602,0.4928,21
22116802,0.3392,21
22117002,0.546,21
22117202,0.4612,21
22117402,0.7058,21
22117602,0.2304,21
22117802,0.4991,21
22118002,0.6245,21
22118202,0.1902,21
22118402,0.6739,21
22118602,0.3322,21
22118802,0.3896,21
22119002,0.6393,21
22119202,0.6862,21
22119402,0.5198,21
22119602,0.406,21
22119802,0.7078,21
22120002,1.0645,21
22120202,0.5637,21
22120402,0.4741,21
22120602,0.729,21
22120802,0.4485,21
22121002,1.0782,21
22121202,0.4399,21
22121402,0.395,21
22121602,0.6159,21
22121802,0.7835,21
22122002,0.6853,21
22122202,0.4203,21
22122402,0.3743,21
22122602,0.3117,21
22122802,0.6259,21
22123002,0.3704,21
22123202,0.6361,21
22123402,0.5657,21
22123602,0.7902,21
22123802,0.6929,21
22124002,0.5324,21
22124202,0.6153,21
22124402,0.3804,21
22124602,0.2905,21
22124802,0.6346,21
22125002,0.295,21
22125202,0.7313,21
22125402,0.4463,21
22125602,0.7566,21
22125802,0.4055,21
22126002,0.7938,21
22126202,0.5303,21
22126402,0.4791,21
22126602,0.4655,21
22126802,0.1801,21
22127002,0.5105,21
22127202,0.4981,21
22127402,0.3584,21
22127602,0.0677,21
22127802,0.5475,21
22128002,0.523,21
22128202,0.6295,21
22128402,0.5881,21
22128602,0.3327,21
22128802,1.0549,21
22129002,1.0293,21
22129202,0.4109,21
22129402,0.6428,21
22129602,0.3407,21
22129802,0.4113,21
22130002,0.3434,21
22130202,0.2949,21
22130402,0.5029,21
22130602,0.4138,21
22130802,0.5097,21
22131002,0.069,21
22131202,0.8143,21
22131402,0.3274,21
22131602,0.5641,21
22131802,0.7395,21
22132002,0.6253,21
22132202,0.6571,21
22132402,0.6137,21
22132602,0.8404,21
22132802,0.6578,21
22133002,0.6011,21
22133202,0.5625,21
22133402,0.3897,21
22133602,0.6733,21
22133802,0.7875,21
22134002,0.4473,21
22134202,0.7975,21
22134402,0.7183,21
22134602,0.4293,21
22134802,0.7316,21
22135002,0.4416,21
22135202,0.4294,21
22135402,0.5015,21
22135602,0.7857,21
22135802,0.3597,21
22136002,0.5323,21
22136202,0.4482,21
22136402,0.2952,21
22136602,0.2109,21
22136802,0.4769,21
22137002,0.5222,21
22137202,0.3711,21
22137402,0.7217,21
22137602,0.34,21
22137802,0.3191,21
22138002,0.6211,21
22138202,0.6238,21
22138402,0.3793,21
22138602,0.4123,21
22138802,0.4552,21
22139002,0.4433,21
22139202,0.4618,21
22139402,0.5243,21
22139602,0.8599,21
22139802,0.4525,21
22140002,0.4907,21
22140202,0.5247,21
22140402,0.4924,21
22140602,0.4465,21
22140802,0.4187,21
22141002,0.6186,21
22141202,0.3654,21
22141402,0.5515,21
22141602,0.3777,21
22141802,0.4793,21
22142002,0.4392,21
22142202,0.835,21
22142402,0.7325,21
22142602,0.3553,21
22142802,0.4554,21
22143002,0.506,21
22143202,0.4718,21
22143402,0.4436,21
22143602,0.6739,21
22143802,0.3136,21
22144002,0.4836,21
22144202,0.5913,21
22144402,0.4112,21
22144602,0.7999,21
22144802,0.7842,21
22145002,0.4576,21
22145202,0.5497,21
22145402,0.5247,21
22145602,0.1366,21
22145802,0.3456,21
22146002,0.736,21
22146202,0.2519,21
22146402,0.5795,21
22146602,0.7227,21
22146802,0.8282,21
22147002,0.6162,21
22147202,0.9137,21
22147402,0.2856,21
22147602,0.751,21
22147802,0.7373,21
22148002,0.8598,21
22148202,0.254,21
22148402,0.8237,21
22148602,0.6815,21
22148802,0.6437,21
22149002,0.5928,21
22149202,0.569,21
22149402,0.4564,21
22149602,0.457,21
22149802,0.3808,21
22150002,0.819,21
22150202,0.5994,21
22150402,0.7072,21
22150602,0.5904,21
22150802,0.5999,21
22151002,0.5154,21
22151202,0.2509,21
22151402,0.193,21
22151602,0.536,21
22151802,0.2429,21
22152002,0.2567,21
22152202,0.2547,21
22152402,0.4491,21
22152602,0.2776,21
22152802,0.4796,21
22153002,0.2221,21
22153202,0.2369,21
22153402,0.6452,21
22153602,0.7862,21
22153802,0.2904,21
22154002,0.5178,21
22154202,0.3836,21
22154402,0.48,21
22154602,0.3641,21
22154802,0.499,21
22155002,0.6993,21
22155202,0.4898,21
22155402,0.4652,21
22155602,0.4468,21
22155802,0.4909,21
22156002,0.5288,21
22156202,0.1231,21
22156402,0.3491,21
22156602,0.5633,21
22156802,0.5762,21
22157002,0.2157,21
22157202,0.6492,21
22157402,0.4839,21
22157602,0.5577,21
22157802,0.4883,21
22158002,0.5003,21
22158202,0.3875,21
22158402,0.4957,21
22158602,0.349,21
22158802,0.3579,21
22159002,0.4937,21
22159202,0.4831,21
22159402,0.4224,21
22159602,0.5881,21
22159802,1.1572,21
22160002,0.4204,21
22160202,0.5538,21
22160402,0.5766,21
22160602,0.5145,21
22160802,0.4877,21
22161002,0.8196,21
22161202,0.5449,21
22161402,0.649,21
22161602,0.7265,21
22161802,0.5808,21
22162002,0.439,21
22162202,0.4647,21
22162402,0.4527,21
22162602,0.3202,21
22162802,0.708,21
22163002,0.7954,21
22163202,0.2951,21
22163402,0.4135,21
22163602,0.3825,21
22163802,0.9543,21
22164002,0.5137,21
22164202,0.5835,21
22164402,0.2024,21
22164602,0.3695,21
22164802,0.6854,21
22165002,0.5426,21
22165202,0.2937,21
22165402,0.3103,21
22165602,0.4883,21
22165802,0.4714,21
22166002,0.5956,21
22166202,0.2345,21
22166402,0.2022,21
22166602,0.5508,21
22166802,0.4506,21
22167002,0.4782,21
22167202,0.7665,21
22167402,0.6758,21
22167602,0.505,21
22167802,0.5675,21
22168002,0.6075,21
22168202,0.7525,21
22168402,0.3922,21
22168602,0.3584,21
22168802,0.1968,21
22169002,0.5875,21
22169202,0.3704,21
22169402,0.7259,21
22169602,0.408,21
22169802,0.7655,21
22170002,0.6952,21
22170202,0.6031,21
22170402,0.3329,21
22170602,0.5458,21
22170802,0.6534,21
22171002,0.6351,21
22171202,0.486,21
22171402,0.557,21
22171602,0.6,21
22171802,0.2243,21
22172002,0.6155,21
22172202,0.3752,21
22172402,0.7165,21
22172602,0.5268,21
22172802,0.7406,21
22173002,0.4793,21
22173202,0.4545,21
22173402,0.6309,21
22173602,0.4341,21
22173802,0.4985,21
22174002,0.4907,21
22174202,0.7119,21
22174402,0.5583,21
22174602,0.3309,21
22174802,0.3047,21
22175002,0.5251,21
22175202,0.7872,21
22175402,0.6628,21
22175602,0.2637,21
22175802,0.3974,21
22176002,0.5501,21
22176202,0.434,21
22176402,0.4385,21
22176602,0.598,21
22176802,0.4774,21
22177002,0.5236,21
22177202,0.3651,21
22177402,0.633,21
22177602,0.705,21
22177802,0.2479,21
22178002,0.6051,21
22178202,0.5743,21
22178402,0.6327,21
22178602,0.7582,21
22178802,0.5668,21
22179002,0.4831,21
22179202,0.5562,21
22179402,0.2421,21
22179602,0.3634,21
22179802,0.3761,21
22180002,0.2611,21
22180202,0.3344,21
22180402,0.3418,21
22180602,0.4576,21
22180802,0.5842,21
22181002,0.4955,21
22181202,0.5693,21
22181402,0.3554,21
22181602,0.5555,21
22181802,0.6999,21
22182002,0.3857,21
22182202,0.6493,21
22182402,0.4278,21
22182602,0.478,21
22182802,0.7996,21
22183002,0.5702,21
22183202,0.3745,21
22183402,0.4265,21
22183602,0.6142,21
22183802,0.6395,21
22184002,0.4468,21
22184202,0.9429,21
22184402,0.6963,21
22184602,0.6188,21
22184802,0.8171,21
22185002,0.69,21
22185202,0.4733,21
22185402,0.839,21
22185602,0.6074,21
22185802,0.7128,21
22186002,0.4714,21
22186202,0.3212,21
22186402,0.5975,21
22186602,0.4518,21
22186802,0.323,21
22187002,0.5799,21
22187202,0.3914,21
22187402,0.6383,21
22187602,0.446,21
22187802,0.2883,21
22188002,0.2361,21
22188202,0.3386,21
22188402,0.7027,21
22188602,0.6798,21
22188802,1.4356,21
22189002,0.2769,21
22189202,0.5271,21
22189402,0.7121,21
22189602,0.4923,21
22189802,0.6346,21
22190002,0.5871,21
22190202,0.4729,21
22190402,0.7352,21
22190602,0.4805,21
22190802,0.8333,21
22191002,0.3958,21
22191202,0.2042,21
22191402,0.4062,21
22191602,0.4249,21
22191802,0.2957,21
22192002,0.4289,21
22192202,0.1492,21
22192402,1.2024,21
22192602,0.5763,21
22192802,0.9328,21
22193002,0.3366,21
22193202,0.5896,21
22193402,0.7293,21
22193602,0.82,21
22193802,0.5625,21
22194002,0.6267,21
22194202,0.2559,21
22194402,0.3039,21
22194602,0.5388,21
22194802,0.6854,21
22195002,0.3495,21
22195202,0.5096,21
22195402,0.6722,21
22195602,0.4772,21
22195802,0.2141,21
22196002,0.6735,21
22196202,0.7064,21
22196402,0.5029,21
22196602,0.298,21
22196802,0.4046,21
22197002,0.8032,21
22197202,0.6437,21
22197402,0.4195,21
22197602,0.3608,21
22197802,0.4517,21
22198002,0.4111,21
22198202,0.5474,21
22198402,0.5354,21
22198602,0.4547,21
22198802,0.2607,21
22199002,0.5426,21
22199202,0.5701,21
22199402,0.3895,21
22199602,0.8357,21
22199802,0.2561,21
22200002,0.4407,21
22200202,0.328,21
22200402,0.2753,21
22200602,0.3347,21
22200802,0.642,21
22201002,0.4291,21
22201202,1.18,21
22201402,0.9597,21
22201602,0.8355,21
22201802,0.6613,21
22202002,0.8772,21
22202202,0.5718,21
22202402,0.3463,21
22202602,0.6994,21
22202802,0.5964,21
22203002,0.3929,21
22203202,0.7793,21
22203402,0.607,21
22203602,0.4545,21
22203802,0.4682,21
22204002,0.3068,21
22204202,0.3229,21
22204402,0.3331,21
22204602,0.8414,21
22204802,0.6704,21
22205002,0.9039,21
22205202,0.8594,21
22205402,0.3881,21
22205602,0.299,21
22205802,0.453,21
22206002,0.3344,21
22206202,0.9585,21
22206402,0.6515,21
22206602,0.2816,21
22206802,0.608,21
22207002,1.2627,21
22207202,0.7713,21
22207402,0.5284,21
22207602,0.5656,21
22207802,0.4072,21
22208002,0.4883,21
22208202,0.5241,21
22208402,0.7584,21
22208602,0.8531,21
22208802,0.4124,21
22209002,0.3562,21
22209202,0.2312,21
22209402,0.5567,21
22209602,0.68,21
22209802,0.9718,21
22210002,0.5527,21
22210202,0.2887,21
22210402,0.5753,21
22210602,0.3536,21
22210802,0.7409,21
22211002,0.2986,21
22211202,0.7941,21
22211402,0.3505,21
22211602,0.7756,21
22211802,0.7975,21
22212002,0.7776,21
22212202,0.6714,21
22212402,0.3318,21
22212602,0.7995,21
22212802,0.665,21
22213002,0.3362,21
22213202,0.5419,21
22213402,0.5012,21
22213602,0.777,21
22213802,0.2562,21
22214002,0.4679,21
22214202,0.3819,21
22214402,0.4404,21
22214602,0.3819,21
22214802,0.7199,21
22215002,0.7757,21
22215202,0.721,21
22215402,0.2623,21
22215602,0.2062,21
22215802,0.682,21
22216002,0.1133,21
22216202,0.2831,21
22216402,0.3262,21
22216602,0.6234,21
22216802,0.4445,21
22217002,0.7665,21
22217202,0.4805,21
22217402,0.765,21
22217602,0.8104,21
22217802,0.8244,21
22218002,0.3077,21
22218202,0.5106,21
22218402,0.5888,21
22218602,0.4113,21
22218802,0.628,21
22219002,0.3786,21
22219202,0.4235,21
22219402,0.4578,21
22219602,0.5669,21
22219802,0.2582,21
22220002,0.73,21
22220202,0.4831,21
22220402,0.2168,21
22220602,0.1242,21
22220802,0.6225,21
22221002,0.6652,21
22221202,0.5046,21
22221402,0.4749,21
22221602,0.5164,21
22221802,0.2295,21
22222002,1.0538,21
22222202,0.5017,21
22222402,0.5796,21
22222602,0.7833,21
22222802,0.797,21
22223002,0.4777,21
22223202,0.7448,21
22223402,0.579,21
22223602,0.6885,21
22223802,0.6432,21
22224002,0.7661,21
22224202,0.8288,21
22224402,0.4971,21
22224602,1.0043,21
22224802,0.7714,21
22225002,0.6948,21
22225202,0.701,21
22225402,0.6109,21
22225602,0.5546,21
22225802,0.4285,21
22226002,0.3929,21
22226202,0.2835,21
22226402,0.3683,21
22226602,0.4395,21
22226802,0.597,21
22227002,0.3774,21
22227202,0.3978,21
22227402,0.2297,21
22227602,0.4142,21
22227802,0.4344,21
22228002,0.4965,21
22228202,0.4692,21
22228402,0.8268,21
22228602,0.418,21
22228802,0.6417,21
22229002,0.7123,21
22229202,0.5644,21
22229402,0.6439,21
22229602,0.4716,21
22229802,0.638,21
22230002,0.5236,21
22230202,0.525,21
22230402,0.1532,21
22230602,0.2365,21
22230802,0.2236,21
22231002,0.4219,21
22231202,0.2543,21
22231402,0.4222,21
22231602,0.5754,21
22231802,0.4187,21
22232002,0.4562,21
22232202,0.5992,21
22232402,0.6121,21
22232602,0.5605,21
22232802,0.359,21
22233002,0.9716,21
22233202,0.4068,21
22233402,0.5483,21
22233602,0.3392,21
22233802,0.7286,21
22234002,0.617,21
22234202,0.5236,21
22234402,0.8243,21
22234602,0.9457,21
22234802,0.5494,21
22235002,0.2578,21
22235202,0.3386,21
22235402,0.6745,21
22235602,0.5355,21
22235802,0.5521,21
22236002,0.4928,21
22236202,0.3538,21
22236402,0.5241,21
22236602,0.418,21
22236802,0.5588,21
22237002,0.696,21
22237202,0.5249,21
22237402,0.633,21
22237602,0.5123,21
22237802,0.5002,21
22238002,0.613,21
22238202,0.6286,21
22238402,0.4061,21
22238602,0.4471,21
22238802,0.9563,21
22239002,0.4183,21
22239202,0.3374,21
22239402,0.3799,21
22239602,0.3205,21
22239802,0.5196,21
22240002,0.4567,21
22240202,0.7525,21
22240402,0.5005,21
22240602,0.4718,21
22240802,0.5938,21
22241002,0.3505,21
22241202,0.6094,21
22241402,0.3693,21
22241602,0.3467,21
22241802,0.5367,21
22242002,0.5646,21
22242202,0.7199,21
22242402,0.4807,21
22242602,0.5785,21
22242802,0.7481,21
22243002,0.5797,21
22243202,1.0027,21
22243402,0.4301,21
22243602,0.4632,21
22243802,0.3833,21
22244002,0.4466,21
22244202,0.2656,21
22244402,0.4399,21
22244602,0.4047,21
22244802,0.3422,21
22245002,0.6311,21
22245202,0.4738,21
22245402,0.4334,21
22245602,0.5222,21
22245802,0.5988,21
22246002,0.5906,21
22246202,0.2985,21
22246402,0.4712,21
22246602,0.3837,21
22246802,0.3331,21
22247002,0.8587,21
22247202,0.8462,21
22247402,0.7568,21
22247602,0.6243,21
22247802,0.5494,21
22248002,0.2941,21
22248202,0.2597,21
22248402,0.5801,21
22248602,0.5107,21
22248802,0.5382,21
22249002,0.4624,21
22249202,0.6441,21
22249402,0.5967,21
22249602,0.4007,21
22249802,0.7698,21
22250002,0.5433,21
22250202,0.4647,21
22250402,0.4368,21
22250602,0.5653,21
22250802,0.3294,21
22251002,0.5971,21
22251202,0.2472,21
22251402,0.2829,21
22251602,0.5663,21
22251802,0.3236,21
22252002,0.4724,21
22252202,0.4792,21
22252402,0.7857,21
22252602,0.6808,21
22252802,1.0493,21
22253002,0.5984,21
22253202,1.0874,21
22253402,0.5728,21
22253602,0.507,21
22253802,0.4707,21
22254002,0.5898,21
22254202,0.5393,21
22254402,0.7215,21
22254602,0.746,21
22254802,0.8135,21
22255002,0.5161,21
22255202,0.9578,21
22255402,0.5574,21
22255602,0.2448,21
22255802,0.5939,21
22256002,0.368,21
22256202,0.4086,21
22256402,0.7213,21
22256602,0.3473,21
22256802,0.5419,21
22257002,0.5954,21
22257202,0.4402,21
22257402,1.0027,21
22257602,0.5913,21
22257802,0.4944,21
22258002,0.2556,21
22258202,0.3105,21
22258402,0.5853,21
22258602,0.7566,21
22258802,0.4586,21
22259002,0.5782,21
22259202,0.5471,21
22259402,0.2549,21
22259602,0.5295,21
22259802,0.1648,21
22260002,0.4231,21
22260202,0.7499,21
22260402,0.6262,21
22260602,0.5887,21
22260802,0.5638,21
22261002,0.1269,21
22261202,0.2054,21
22261402,0.372,21
22261602,0.6995,21
22261802,0.3219,21
22262002,0.3519,21
22262202,0.5258,21
22262402,0.4332,21
22262602,0.5825,21
22262802,0.3811,21
22263002,0.8026,21
22263202,0.6378,21
22263402,0.5725,21
22263602,0.3842,21
22263802,0.5328,21
22264002,0.4813,21
22264202,0.5413,21
22264402,0.7662,21
22264602,0.5545,21
22264802,0.2578,21
22265002,0.566,21
22265202,0.3223,21
22265402,0.5902,21
22265602,0.9264,21
22265802,0.5489,21
22266002,0.3173,21
22266202,0.5309,21
22266402,0.5393,21
22266602,0.2107,21
22266802,0.3068,21
22267002,0.6409,21
22267202,0.3437,21
22267402,0.2241,21
22267602,0.3159,21
22267802,0.6844,21
22268002,0.4169,21
22268202,0.4305,21
22268402,0.6731,21
22268602,0.627,21
22268802,0.1329,21
22269002,0.4407,21
22269202,0.3565,21
22269402,0.4538,21
22269602,0.801,21
22269802,0.3413,21
22270002,0.5095,21
22270202,0.3748,21
22270402,0.4709,21
22270602,0.6689,21
22270802,0.3382,21
22271002,0.4421,21
22271202,0.4181,21
22271402,0.5251,21
